chart_id,top1_correct,top1_score,top2_score,margin_abs,margin_norm,top1_prob,n_candidates,q,qp
39839800,0,0.8019741000616452,0.7908985412945493,0.011075558767095872,0.014440534149200579,0.03471168560203382,40,Q2,Q1 (low)
39839900,0,0.7303798090530244,0.6648607745793126,0.06551903447371177,0.10548019453765073,0.01915170822194652,71,Q4 (high),Q1 (low)
39840000,0,0.8842649319962457,0.8659459412544941,0.018318990741751584,0.03637898517552465,0.07994756930752807,15,Q2,Q4 (high)
39840100,0,0.8246914672312895,0.8185191970667567,0.0061722701645328115,0.010807789882176382,0.04503303963290204,28,Q1 (low),Q2
39840200,0,0.8570336233526427,0.8301246900723183,0.0269089332803244,0.036779847615507726,0.05627261377137756,23,Q3,Q3
39840300,0,0.8807737915449607,0.8429908364619817,0.03778295508297902,0.046932411302507956,0.05342489861223885,27,Q3,Q2
39840400,0,0.6868283423824939,0.658593247225212,0.028235095157281953,0.0448403563566159,0.015102982012520937,92,Q3,Q1 (low)
39840500,0,0.8553863117415865,0.8425665405484046,0.012819771193181895,0.023816953678756796,0.05649866705189366,22,Q2,Q3
39840600,0,0.8979299838262387,0.8809354922683308,0.016994491557907887,0.02800312942269014,0.08079821876597934,15,Q2,Q4 (high)
39840700,0,0.8946821108293959,0.8397265305939532,0.05495558023544267,0.06841262226953189,0.06488926099253531,22,Q4 (high),Q3
39840800,0,0.8583343559740187,0.8478553373312593,0.010479018642759463,0.01992340534695585,0.060500726488631494,21,Q2,Q3
39840900,0,0.9242579025397148,0.842586721335701,0.08167118120401384,0.1613697756946679,0.09526063204961706,13,Q4 (high),Q4 (high)
39841000,0,0.8853982151521942,0.8527385443339573,0.03265967081823684,0.0685307201521609,0.07475810011928229,16,Q3,Q4 (high)
39841100,0,0.8751063251089046,0.8696562924056719,0.005450032703232743,0.012670211591388623,0.07956528291031495,15,Q1 (low),Q4 (high)
39841200,0,0.9004206377922334,0.8868288908471171,0.013591746945116223,0.018695430495732957,0.04543771657505704,30,Q2,Q2
39841300,0,0.9354100671606291,0.7996376605696995,0.1357724065909296,0.15304329406525446,0.020082051037056285,91,Q4 (high),Q1 (low)
39841400,0,0.8414681229479102,0.8201460451509075,0.02132207779700268,0.027754621365140935,0.03767064302732243,39,Q2,Q1 (low)
39841500,0,0.7465949020359263,0.6608622565652109,0.08573264547071535,0.13023516385345685,0.020319065782291822,68,Q4 (high),Q1 (low)
39841600,0,0.8751240426500047,0.8596435782556247,0.01548046439438,0.026061522996285478,0.04164686636819809,32,Q2,Q2
39841700,0,0.8195542500528357,0.8028447265781113,0.01670952347472432,0.028549637691019942,0.04513165558265948,28,Q2,Q2
39841800,0,0.8379693230573158,0.8354891452587787,0.002480177798537042,0.0047866109841096655,0.08092417440317416,15,Q1 (low),Q4 (high)
39841900,0,0.8444658647428493,0.8329830561410291,0.011482808601820271,0.020620605358111284,0.06690207963064868,18,Q2,Q3
39842000,0,0.848447841640661,0.8474561711655089,0.00099167047515214,0.002351388501965031,0.06548382009318238,18,Q1 (low),Q3
39842100,0,0.8716675381549348,0.8438052360052726,0.027862302149662233,0.04749865590463776,0.05489936484183201,23,Q3,Q3
39842200,0,0.7982344349591854,0.7781328663004774,0.020101568658708047,0.029204175386013696,0.03730935401117835,35,Q2,Q1 (low)
39842300,0,0.8626046904696933,0.7730116301743405,0.08959306029535286,0.11465726001737629,0.04613201721347937,31,Q4 (high),Q2
39842400,1,0.8904859096825415,0.8450236422053559,0.045462267477185625,0.059993059949784044,0.03999974031419256,37,Q4 (high),Q2
39842500,0,0.8752341591470214,0.8708453920011179,0.004388767145903527,0.006275604286928369,0.03947108521557407,36,Q1 (low),Q2
