chart_id,top1_correct,top1_score,top2_score,margin_abs,margin_norm,top1_prob,n_candidates,q,qp
39851200,0,0.042915046328025945,0.025326154974512904,0.01758889135351304,0.07922612910259233,0.04326691091501324,25,Q3,Q4 (high)
39851300,0,0.028850887272454873,0.02082959900889266,0.008021288263562212,0.038956650130279054,0.04217772231997702,25,Q2,Q4 (high)
39851400,0,0.09226420022627624,0.02096728211127661,0.07129691811499964,0.3171267463584917,0.03408030945705776,33,Q4 (high),Q3
39851500,0,0.03249671212525024,0.02291177982307125,0.009584932302178988,0.05249990083341749,0.037190193641619865,29,Q2,Q3
39851600,1,0.052202256415907186,0.0466776770512766,0.005524579364630584,0.020742954115050383,0.03312877006358226,33,Q1 (low),Q3
39851700,0,0.026467028505110853,0.025494314146514263,0.0009727143585965894,0.0044540885580286625,0.029135026279837405,37,Q1 (low),Q2
39851800,0,0.06508929768018408,0.044670555179046736,0.020418742501137344,0.07058961940362525,0.04555479628850194,25,Q3,Q4 (high)
39851900,0,0.08899770138146428,0.05483611873055143,0.03416158265091285,0.15540712095806186,0.026655507054284117,42,Q4 (high),Q2
39852000,0,0.08876082395750537,0.04442832095515877,0.0443325030023466,0.1424942014261742,0.017758515642321268,66,Q4 (high),Q1 (low)
39852100,0,0.0672935292330343,0.06270769931258445,0.004585829920449855,0.007017077026860721,0.005374167087984929,251,Q1 (low),Q1 (low)
39852200,0,0.03952586558508475,0.034459046272103895,0.005066819312980857,0.022277790617464634,0.037648209068359494,29,Q1 (low),Q3
39852300,0,0.06556122867645206,0.05665148900043837,0.00890973967601369,0.04207445736485879,0.01889032790899909,59,Q2,Q1 (low)
39852400,0,0.05861502576208857,0.04916788985838985,0.009447135903698715,0.043029645219450054,0.026376049275640117,42,Q2,Q2
39852500,0,0.004449804502546867,0.002001036817476951,0.002448767685069916,0.01580311289877313,0.04240379173396497,25,Q1 (low),Q4 (high)
39852600,0,0.049032393332527,0.035946910790300476,0.013085482542226523,0.03386220168278571,0.008138876127748539,145,Q2,Q1 (low)
39852700,0,0.03972571088726935,0.020263131955837486,0.019462578931431867,0.029369742926806237,0.00559302329259454,247,Q3,Q1 (low)
39852800,0,0.061469288410869447,0.057328765617999475,0.004140522792869972,0.012219901780765182,0.02075607883186963,55,Q1 (low),Q1 (low)
39852900,0,0.06312130562239002,0.059399008215374374,0.003722297407015643,0.016194261649779496,0.03385249237931182,33,Q1 (low),Q3
39853000,0,0.0382103367068761,0.036574636562678765,0.0016357001441973315,0.008788627823883288,0.018585932662107216,58,Q1 (low),Q1 (low)
39853100,0,0.04355465859016598,0.03681714647590041,0.00673751211426557,0.044930434319411794,0.04279413370762221,25,Q2,Q4 (high)
39853200,0,0.02734892367473331,0.022799945417000093,0.004548978257733219,0.011947986191404004,0.0103172480811577,110,Q1 (low),Q1 (low)
39853300,0,0.06351596410202251,0.047645319355274454,0.015870644746748055,0.06351137486805138,0.03366504794277039,33,Q3,Q3
39853400,0,0.07611971813884301,0.04768546198903604,0.02843425614980697,0.10622343788054202,0.017189046255145547,67,Q3,Q1 (low)
39853500,0,0.045303631710340256,0.044171125088491234,0.001132506621849022,0.006181678386651601,0.0291223121848765,37,Q1 (low),Q2
39853600,0,0.11608870573120803,0.02981022045740801,0.08627848527380001,0.29416747474495303,0.01625227659295214,73,Q4 (high),Q1 (low)
39853700,0,0.042445544852571834,0.03212540799440884,0.010320136858162993,0.04013752675490969,0.0328567705455403,33,Q2,Q3
39853800,0,0.02766223260609154,0.019500180950651917,0.008162051655439623,0.04441102922828532,0.01819287836347827,59,Q2,Q1 (low)
