chart_id,top1_correct,top1_score,top2_score,margin_abs,margin_norm,top1_prob,n_candidates,q,qp
39815200,1,0.07177039858509662,0.0700081519478168,0.0017622466372798212,0.018530242946405106,0.09538107978744435,11,Q1 (low),Q4 (high)
39815300,0,0.05050439804325968,0.0318865212893655,0.01861787675389418,0.2429631783054792,0.05041488421011168,21,Q4 (high),Q2
39815400,0,0.013268919551229646,0.0019000590982655107,0.011368860452964135,0.30299467296023813,0.031200732794469627,33,Q3,Q1 (low)
39815500,0,0.09264280355264107,0.06232747515681251,0.03031532839582856,0.26316841985478157,0.11811541495368993,9,Q4 (high),Q4 (high)
39815600,0,0.06372921471546003,0.05379055465261975,0.009938660062840284,0.11155558667144784,0.06277409244470857,17,Q3,Q3
39815700,0,0.06936848715229557,0.03466058174476755,0.03470790540752802,0.41381637106551067,0.08788011369332545,12,Q4 (high),Q4 (high)
39815800,0,0.04623959628602382,0.04589555803149502,0.0003440382545287987,0.005029233541931535,0.10306786620069258,10,Q1 (low),Q4 (high)
39815900,0,0.08529177069550434,0.08158247679021782,0.003709293905286515,0.03277213575284259,0.08896756797749639,12,Q2,Q4 (high)
39816000,0,-0.012133128958703242,-0.013690415961047314,0.001557287002344072,0.1038129456275465,0.029607353762859594,34,Q1 (low),Q1 (low)
39816100,0,0.07284715329556976,0.06036999922036631,0.012477154075203452,0.13762792391985615,0.09580898013683915,11,Q3,Q4 (high)
39816200,0,0.05349394114137375,0.05102101759524894,0.002472923546124807,0.031742844784580934,0.05307326251225795,20,Q1 (low),Q2
39816300,0,0.06651878475833561,0.05479144582461719,0.011727338933718426,0.13339158788947986,0.08773060231581477,12,Q3,Q4 (high)
39816400,0,0.10555384815456963,0.0951332684432995,0.010420579711270125,0.07850501619096897,0.09808389557715076,11,Q3,Q4 (high)
39816500,0,0.04286697232073391,0.037343355947562065,0.005523616373171843,0.08239772391471202,0.06905964433936312,15,Q2,Q3
39816600,0,0.0410521990213079,0.04040984986568911,0.0006423491556187891,0.010429896500387545,0.08577342729369969,12,Q1 (low),Q4 (high)
39816700,1,0.08251400350126478,0.04742541705813964,0.03508858644312514,0.3362031305673914,0.08248931674433595,13,Q4 (high),Q4 (high)
39816800,0,0.07975804038382031,0.04814096896433695,0.03161707141948336,0.3136125646177124,0.08248159142440015,13,Q4 (high),Q3
39816900,0,0.03225598554985547,0.03139438934754073,0.0008615962023147405,0.015928947248828904,0.0736514348153227,14,Q1 (low),Q3
39817000,0,0.06857696907603203,0.047713352859884754,0.020863616216147275,0.23139139201457792,0.07564588383699691,14,Q4 (high),Q3
39817100,0,-0.010407972633852772,-0.0119003537466872,0.0014923811128344285,0.10504784052523812,0.026526892707514946,38,Q1 (low),Q1 (low)
39817200,0,0.09442320769395027,0.0917913303658244,0.0026318773281258645,0.022927163351294872,0.1068453491342917,10,Q1 (low),Q4 (high)
39817300,0,-0.007899159599899163,-0.009970450315779268,0.002071290715880105,0.13273715547105022,0.02350345180149767,43,Q1 (low),Q1 (low)
39817400,0,0.05107560349835692,0.04438210343340597,0.006693500064950952,0.09704970432390904,0.08030885236069607,13,Q2,Q3
39817500,0,0.01951261386839695,0.00878119903640885,0.0107314148319881,0.24326578816483904,0.04491063997571348,23,Q3,Q2
39817600,0,-0.0033427403972051766,-0.005589684347544611,0.0022469439503394347,0.10524912837694886,0.01780992994499189,57,Q1 (low),Q1 (low)
39817700,1,0.0452988463470609,0.03459149154619407,0.010707354800866827,0.16453450563022645,0.07415346342539532,14,Q3,Q3
39817800,1,0.06753174461383046,0.049195187964882564,0.0183365566489479,0.23070793633514763,0.10348024638769829,10,Q4 (high),Q4 (high)
39817900,0,0.020969332021535194,0.01980766181694979,0.0011616702045854042,0.02556567187372039,0.05152726453377117,20,Q1 (low),Q2
39818000,1,0.039183376692541926,0.03688645964115406,0.0022969170513878687,0.03780220378302162,0.10243159290500115,10,Q1 (low),Q4 (high)
39818100,1,0.07261661207744062,0.045787434345753567,0.026829177731687054,0.2933478671006207,0.08133885372178914,13,Q4 (high),Q3
39818200,0,0.0949583018690077,0.04915470202267961,0.045803599846328084,0.41334518573645945,0.09781848134339942,11,Q4 (high),Q4 (high)
39818300,0,0.05221074161122872,0.03563326187149055,0.016577479739738166,0.23101280459692577,0.07478116733026122,14,Q3,Q3
39818400,0,0.06022542600755548,0.05484763468149698,0.0053777913260584995,0.06741616403124501,0.0808348479995295,13,Q2,Q3
39818500,0,0.056332539355381885,0.038691481244280526,0.01764105811110136,0.21535051935408503,0.034598474498308766,31,Q4 (high),Q1 (low)
39818600,0,0.07335051275523749,0.06846999896441908,0.004880513790818414,0.05218265950982809,0.09565494743975314,11,Q2,Q4 (high)
39818700,0,-0.006704067273690079,-0.007065386845479897,0.0003613195717898183,0.02001556482436126,0.03258620111427504,31,Q1 (low),Q1 (low)
39818800,0,0.024888084982499316,0.016834618780008685,0.00805346620249063,0.16784837135366387,0.04507623265111616,23,Q2,Q2
39818900,1,0.07360909943218936,0.044113212242232705,0.02949588718995666,0.3169721989254688,0.09559879774862734,11,Q4 (high),Q4 (high)
39819000,0,0.08172809396388056,0.07906467283559945,0.002663421128281107,0.028189001471995285,0.11502691085005928,9,Q1 (low),Q4 (high)
39819100,1,0.04732146235579475,0.03922571503168781,0.008095747324106936,0.11316328157445263,0.05862536193109274,18,Q2,Q2
39819200,0,0.058827769187027736,0.05022252672197003,0.008605242465057707,0.10172581049269243,0.06627944112439403,16,Q3,Q3
39819300,1,-0.006274289488681595,-0.01002282903923209,0.0037485395505504953,0.20170590833481267,0.03061264125205564,33,Q2,Q1 (low)
39819400,0,0.0909313388557356,0.019085304619244604,0.071846034236491,0.6301475388831197,0.05517238948791744,20,Q4 (high),Q2
39819500,0,-0.005945811996091313,-0.00799653829752529,0.002050726301433977,0.10397237351530998,0.018097844300624277,56,Q1 (low),Q1 (low)
39819600,0,0.043957625639327605,0.04149814086199634,0.0024594847773312667,0.03720046666986151,0.07978689369888406,13,Q1 (low),Q3
39819700,0,0.051827526564529935,0.030786775063888123,0.021040751500641813,0.3050370231611128,0.07475525288617464,14,Q4 (high),Q3
39819800,0,0.11087819777671026,0.09395873622847356,0.016919461548236703,0.13217260576452755,0.11806124455064512,9,Q3,Q4 (high)
39819900,0,-0.007345516878144766,-0.008183274202875786,0.0008377573247310205,0.04190636696175498,0.025915141180444613,39,Q1 (low),Q1 (low)
39820000,0,0.08752336210371044,0.05325672841424223,0.03426663368946821,0.32041667762325676,0.08933489708088006,12,Q4 (high),Q4 (high)
39820100,0,0.06527260443380485,0.049870622771861106,0.015401981661943745,0.17884532600983805,0.08714725387459515,12,Q3,Q4 (high)
39820200,0,0.0577389399941301,0.046731099041957144,0.011007840952172956,0.14957776097600425,0.11452854031579178,9,Q3,Q4 (high)
39820300,0,-0.005379016627778258,-0.00817700204057744,0.0027979854127991822,0.13071360323523828,0.02666481338556499,38,Q1 (low),Q1 (low)
39820400,0,-0.004509841498894181,-0.005934264064411218,0.0014244225655170376,0.06570286824228301,0.0326639098010337,31,Q1 (low),Q1 (low)
39820500,0,0.07888830877413354,0.05541399237262758,0.023474316401505962,0.22752686603770061,0.05431308865118094,20,Q4 (high),Q2
39820600,0,0.0190667680645344,0.0036095342722518944,0.015457233792282506,0.33920325388605643,0.035645159688584345,29,Q3,Q1 (low)
39820700,0,0.06610388855405917,0.03612533712216402,0.02997855143189515,0.3330390250608382,0.04889528130460161,22,Q4 (high),Q2
39820800,0,0.05781940973361306,0.0490471120523777,0.008772297681235358,0.1150448905060454,0.0946098890773754,11,Q3,Q4 (high)
39820900,0,0.06532552756810817,0.05104855500790675,0.014276972560201419,0.1643388785894505,0.08753455413475243,12,Q3,Q4 (high)
39821000,0,0.06721161482300596,0.05557466878074644,0.011636946042259518,0.22207459816463546,0.12817013645393066,8,Q3,Q4 (high)
39821100,0,0.0646591813511486,0.046249801968507254,0.018409379382641353,0.21759815362284823,0.08702970208995345,12,Q4 (high),Q4 (high)
39821200,0,0.060066092302751464,0.04690904097678871,0.013157051325962753,0.16813631142753147,0.09487175670020004,11,Q3,Q4 (high)
39821300,0,0.08574857626800576,0.06259265052047257,0.023155925747533196,0.22261122512895012,0.08896309188759315,12,Q4 (high),Q4 (high)
39821400,0,0.09809407463053896,0.03650167664456379,0.06159239798597517,0.4992242162698772,0.061579559945870554,18,Q4 (high),Q3
39821500,0,-0.01022705699148009,-0.011776649176617731,0.0015495921851376403,0.10913559700034807,0.020186422922433268,50,Q1 (low),Q1 (low)
39821600,0,0.05209239981285656,0.04504898540841153,0.007043414404445031,0.08994338639019012,0.0529445850751315,20,Q2,Q2
39821700,1,0.06497762343926908,0.04364034047977543,0.02133728295949365,0.2576380560120325,0.11511364075445549,9,Q4 (high),Q4 (high)
39821800,0,0.030720950265841818,0.029660627342468986,0.001060322923372832,0.01997786133825192,0.07350848518867739,14,Q1 (low),Q3
39821900,0,0.06990716877347261,0.034263294959795375,0.035643873813677236,0.39243383217430994,0.07603776933642287,14,Q4 (high),Q3
39822000,0,0.04294085912532515,0.040733155763871993,0.0022077033614531574,0.03196397812181083,0.05495610015943416,19,Q1 (low),Q2
39822100,0,0.0659153327085543,0.042031460961754155,0.02388387174680015,0.26886854425312845,0.05634811453171863,19,Q4 (high),Q2
39822200,0,0.06560362254551692,0.033322324239922686,0.03228129830559424,0.3582894029207101,0.07571070690009742,14,Q4 (high),Q3
39822300,0,0.07483836426818603,0.06836296791439762,0.00647539635378841,0.06437856220052844,0.0565156489735472,19,Q2,Q2
39822400,0,0.028038194308515514,0.004112217773206877,0.02392597653530864,0.4474849270025285,0.04950240115965205,21,Q4 (high),Q2
39822500,0,0.07837803849279258,0.04694433331803656,0.03143370517475602,0.31589456416375516,0.08205685152018234,13,Q4 (high),Q3
39822600,0,0.0750423689839472,0.06448869241628381,0.010553676567663386,0.11060834739018241,0.08200045853008386,13,Q3,Q3
39822700,0,0.008642142639555064,0.0017419020073241986,0.006900240632230865,0.2292649761449729,0.04258202011258987,24,Q2,Q2
39822800,0,0.09191856910792337,0.0650401308391518,0.026878438268771565,0.22900434002408102,0.07732277961622741,14,Q4 (high),Q3
39822900,0,0.050069903508164496,0.03346484454754285,0.016605058960621644,0.24385063829074435,0.08042031921405475,13,Q3,Q3
39823000,0,0.0885182759089554,0.06570125348702255,0.022817022421932856,0.2040698118088706,0.07678770575691657,14,Q4 (high),Q3
39823100,0,0.028079845830658784,0.01934952365040211,0.008730322180256673,0.16626138422134026,0.04342251508117571,24,Q3,Q2
39823200,0,0.08934749945031797,0.0852860602342572,0.00406143921606078,0.03784770422653836,0.09706510036435463,11,Q2,Q4 (high)
39823300,0,-0.008887363764304825,-0.010006770612890244,0.0011194068485854188,0.06775406509117148,0.006917064356796962,146,Q1 (low),Q1 (low)
39823400,0,0.06526437543339944,0.04827629058234165,0.016988084851057794,0.20688064814816984,0.08722589940318388,12,Q4 (high),Q4 (high)
39823500,0,0.08729752557835183,0.06213759796216796,0.025159927616183866,0.2406984956171817,0.08949025056979103,12,Q4 (high),Q4 (high)
39823700,0,0.05209275568173165,0.04131174539517,0.01078101028656165,0.14766144682363944,0.06977351008734539,15,Q3,Q3
39823900,1,0.058569255188736735,0.04712240523969121,0.011446849949045525,0.13957237706172013,0.08058924546604197,13,Q3,Q3
39824000,0,0.05946492326949182,0.05652835661544968,0.0029365666540421415,0.03682734667074337,0.07495486353693008,14,Q1 (low),Q3
39824100,0,0.05530164247465484,0.0524921876841525,0.00280945479050234,0.035066896450220625,0.05886441919016053,18,Q1 (low),Q3
39824200,1,0.03904145058585627,0.01829374934970846,0.02074770123614781,0.34065275184289134,0.043779992646323616,24,Q4 (high),Q2
39824300,0,0.046581037100790604,0.04397645613864905,0.002604580962141556,0.03789347728512349,0.06934279373885054,15,Q1 (low),Q3
39824400,0,0.05487397303792518,0.05152868163526866,0.0033452914026565264,0.04607339067393598,0.09381762209041272,11,Q2,Q4 (high)
39824500,0,0.023189447449322536,0.021368178767523314,0.0018212686817992221,0.038525045195763614,0.0469402586775557,22,Q1 (low),Q2
39824600,0,0.03662266831932802,0.02108504394441522,0.015537624374912799,0.24866643693349186,0.04985475259513046,21,Q3,Q2
39824700,1,0.04967007989139401,0.041337716374441745,0.008332363516952268,0.1148023451406749,0.07425392893927872,14,Q2,Q3
39824800,0,0.00022594391908400185,-0.008116963790499556,0.008342907709583559,0.35138705427989403,0.039093793119678984,26,Q2,Q1 (low)
39824900,0,0.02085614772401294,0.013691600778044993,0.007164546945967945,0.1587181717786039,0.03837334985390542,27,Q2,Q1 (low)
39825000,0,0.06002391026603824,0.046682219976672254,0.013341690289365986,0.16510796059477162,0.09486000283722835,11,Q3,Q4 (high)
39825100,0,0.05498779043221399,0.043259559509261025,0.011728230922952963,0.15374008872803027,0.07484855654172667,14,Q3,Q3
39825200,0,-0.005361723452645373,-0.007186953452327227,0.001825229999681854,0.09549403385782954,0.02979421663426323,34,Q1 (low),Q1 (low)
39825300,0,0.0452269014462985,0.04327458549073315,0.0019523159555653452,0.030237324506307308,0.10192422898749687,10,Q1 (low),Q4 (high)
39825400,0,0.04741511485079221,0.03783453145332338,0.009580583397468825,0.1336444761282793,0.08617206279126823,12,Q3,Q4 (high)
39825500,0,0.054554034761092364,0.04800326736522007,0.006550767395872292,0.08186519514068417,0.046374151239593216,23,Q2,Q2
39825600,1,0.053769285447037754,0.04657408559194799,0.007195199855089762,0.10053708130419814,0.08038624297018972,13,Q2,Q3
39825800,0,0.08173716342472309,0.056472275231690384,0.025264888193032707,0.2678129303136059,0.11614637082149948,9,Q4 (high),Q4 (high)
39825900,1,0.07765049630537749,0.03569097708344623,0.04195951922193126,0.41340756807097256,0.07683748580717666,14,Q4 (high),Q3
39826000,1,0.05113590916035928,0.04396886816947097,0.007167040990888308,0.0994920093155169,0.07427629916734715,14,Q2,Q3
39826100,0,0.05324623458816761,0.04896396579168717,0.004282268796480436,0.05931284736341539,0.08710569044371906,12,Q2,Q4 (high)
39826200,1,0.05054085057327782,0.04889131298679084,0.0016495375864869766,0.02444054950574858,0.11356507173088512,9,Q1 (low),Q4 (high)
39826300,0,0.06800533636510094,0.06277842318771246,0.005226913177388479,0.05746845783982066,0.07588357283427653,14,Q2,Q3
39826400,0,0.03919031680944866,0.03729956037814725,0.0018907564313014047,0.03256810192299007,0.07368219838145978,14,Q1 (low),Q3
39826500,0,0.03668686938202423,0.010651328755504412,0.026035540626519818,0.4292293144960971,0.049876428029631284,21,Q4 (high),Q2
39826600,0,0.0881531475855953,0.04536859481722337,0.042784552768371925,0.3910654955533632,0.08302329468746511,13,Q4 (high),Q4 (high)
39826700,1,0.07121156243711513,0.03978791453907674,0.031423647898038386,0.35655963325817697,0.08791410280226004,12,Q4 (high),Q4 (high)
39826800,0,0.04224861617628055,0.0400121641210464,0.0022364520552341505,0.034947849760172435,0.06917162573818912,15,Q1 (low),Q3
39826900,0,0.010849574510335223,0.006684284790420066,0.004165289719915157,0.11286751795127146,0.03800116981879667,27,Q2,Q1 (low)
39827000,0,0.05962411478115739,0.0459564731283635,0.01366764165279389,0.17054399640356205,0.08051814006459974,13,Q3,Q3
39827100,0,0.014821777297118264,0.0019734129145696127,0.01284836438254865,0.32866584427114526,0.042893631933810884,24,Q3,Q2
39827200,1,-0.0024857194501575267,-0.006491650161530013,0.0040059307113724865,0.17822128813955163,0.030738629752190806,33,Q2,Q1 (low)
39827300,0,0.058565415511041795,0.043129337604328424,0.01543607790671337,0.18667869224652536,0.0622629726734816,17,Q3,Q3
39827400,0,0.04472679839731793,0.04265295193525557,0.002073846462062358,0.030669311276073426,0.09274912995544965,11,Q1 (low),Q4 (high)
39827500,1,0.03676981027425762,0.03569966684217134,0.001070143432086279,0.017673464902597438,0.05217299306632209,20,Q1 (low),Q2
39827600,0,0.044664208637789374,0.04167207018428141,0.0029921384535079656,0.04955815739848247,0.08611691991180016,12,Q1 (low),Q4 (high)
39827700,0,0.07286610174548927,0.05788632983145603,0.01497977191403324,0.16332261061677109,0.08174112888433048,13,Q3,Q3
39827800,0,0.056751327463615886,0.04385342463562361,0.012897902827992275,0.15305806245812337,0.09449605846430413,11,Q3,Q4 (high)
39827900,0,0.048047688969197214,0.04777126236110694,0.0002764266080902758,0.0040627001403181545,0.07976618602044819,13,Q1 (low),Q3
39828000,0,0.007797456189169917,-0.0018447353314379317,0.009642191520607848,0.29408240776315864,0.03527398086595719,29,Q3,Q1 (low)
39828100,1,0.05184885185813772,0.051386737135000395,0.0004621147231373274,0.006329710027159444,0.0862006594271966,12,Q1 (low),Q4 (high)
39828200,1,0.09724635704522,0.05734270572806667,0.03990365131715333,0.3460040367115509,0.09764518403132588,11,Q4 (high),Q4 (high)
39828300,0,0.05367050239055934,0.04246563985589567,0.011204862534663663,0.14367676098881246,0.053195612394698055,20,Q3,Q2
39828400,0,-0.003887190601412585,-0.006684812532832396,0.002797621931419811,0.13102359216104048,0.03266040350871842,31,Q1 (low),Q1 (low)
39828500,0,0.06507194831307266,0.06488858239596035,0.00018336591711230754,0.002103293145602842,0.07529704363709422,14,Q1 (low),Q3
39828600,0,0.09687553284512558,0.038899253929238896,0.057976278915886685,0.47771815213394947,0.041254629000426285,27,Q4 (high),Q2
39828700,0,0.034344332764910626,0.01898212450671385,0.015362208258196775,0.26308014961313236,0.03883277524333546,27,Q3,Q1 (low)
39828800,1,0.07599827555500653,0.06769763260307833,0.0083006429519282,0.13460929333387567,0.1282344686909508,8,Q2,Q4 (high)
39828900,0,0.04472615667595694,0.04467953242665694,4.6624249299999365e-05,0.0006803525748953355,0.07419061618208943,14,Q1 (low),Q3
39829000,0,0.06209030736135803,0.043622099196325384,0.018468208165032647,0.2357594252812589,0.09478929251689272,11,Q4 (high),Q4 (high)
39829100,0,0.05421114275662577,0.008176941588786006,0.04603420116783977,0.587623770852805,0.04844267103474932,22,Q4 (high),Q2
39829200,0,0.06429207030821346,0.03258045891197684,0.03171161139623662,0.39234749313611517,0.08788635878042758,12,Q4 (high),Q4 (high)
39829300,0,-0.008191263866305969,-0.012825592755165168,0.0046343288888592,0.27845479045910265,0.017426399774751657,58,Q2,Q1 (low)
39829400,1,0.08206226331925344,0.03654696023501161,0.04551530308424183,0.4260352346860115,0.05726260170110039,19,Q4 (high),Q2
39829500,0,0.00806256107986624,-0.00018398628824003034,0.00824654736810627,0.2760448451570255,0.04264240312552031,24,Q2,Q2
39829600,0,-0.00994576123060689,-0.010416905534617887,0.00047114430401099666,0.033027339140411144,0.02651101700097324,38,Q1 (low),Q1 (low)
39829700,0,0.018274857199988535,0.005644083715897974,0.01263077348409056,0.28980355893942567,0.03684163670417743,28,Q3,Q1 (low)
39829800,0,0.014436828936013769,-0.001704083827107709,0.016140912763121476,0.4119979299385964,0.039593400708357734,26,Q3,Q2
39829900,0,0.06425210521607733,0.043271643626684606,0.02098046158939272,0.24414513976373675,0.08733433990537613,12,Q4 (high),Q4 (high)
39830000,1,0.04438339867171565,0.04060221254120613,0.0037811861305095257,0.052945270733686295,0.06495300413640855,16,Q2,Q3
39830100,0,0.06708637413913918,0.04527268527939098,0.021813688859748194,0.2537129520266319,0.08134522841621508,13,Q4 (high),Q3
39830200,0,-0.006285154938020024,-0.007500911114511373,0.0012157561764913494,0.05899923139791022,0.024096197358953922,42,Q1 (low),Q1 (low)
39830300,0,0.046698618242783346,0.043830839506971045,0.0028677787358123014,0.04298455240150317,0.0938635864218517,11,Q1 (low),Q4 (high)
39830400,0,0.026351352566453996,0.01597713606292519,0.010374216503528808,0.20944603887123972,0.04508241374006963,23,Q3,Q2
39830500,0,0.05911076145188361,0.042169589276112356,0.016941172175771256,0.21106589062529368,0.05061504188312355,21,Q4 (high),Q2
39830600,0,0.06498194394625616,0.05460424828975561,0.010377695656500548,0.12187075154080353,0.053536346845413904,20,Q3,Q2
39830700,0,0.03124660723913495,0.0250376063566153,0.00620900088251965,0.12015618486974289,0.07374124662303147,14,Q2,Q3
39830800,0,0.04626709030429156,0.040892365006901944,0.005374725297389617,0.08117069248412168,0.07970048346117696,13,Q2,Q3
39830900,0,0.0623055447424717,0.05850336588424161,0.0038021788582300875,0.045888395746469655,0.08027165653782516,13,Q2,Q3
39831000,0,0.04545257831410878,0.010420195138579984,0.0350323831755288,0.48728815242494355,0.03793545309858299,28,Q4 (high),Q1 (low)
39831100,0,-0.009454271650602442,-0.009733618168720686,0.00027934651811824425,0.017803568318168497,0.025869707159268545,39,Q1 (low),Q1 (low)
39831200,0,0.06454941964942677,0.06286502503861043,0.0016843946108163477,0.020134002912270344,0.10396409007820494,10,Q1 (low),Q4 (high)
39831300,1,0.06032099148306328,0.05539499925246818,0.004925992230595103,0.06256124352696622,0.08081937582119082,13,Q2,Q3
39831400,0,0.02745268979662855,0.019006988973953046,0.008445700822675505,0.16714677985245152,0.04526074281570555,23,Q2,Q2
39831500,0,0.03651178691053811,0.03301991150690765,0.003491875403630461,0.0584176615141484,0.0736558379889229,14,Q2,Q3
